DATA ATUALIZACAO,Ticker,Ativo permanente,Capex,Capital de giro,Capital investido (medio),Despesas operacionais,Dívida Líquida,Dividendos,EBIT ajustado,EBITDA ajustado,FCFE,Lucro bruto,Lucro líquido ajustado,Net debt/EBITDA,Patrimônio líquido,Receita líquida,Resultado financeiro,Ano Referência,P/E,CDI,% Portfolio,Mkt Cap,Ajuste mkt cap (R$ milhões),IRR,N° ações (milhões),Px_last,TIR Fluxos Perp. (Real),Ke Saída (Real),Negocios,Pessoas,P/E Calculado,Portfolio average IRR,Lucro Consenso
9/5/2024,RAIL3,,,,,,,,,,,,3093.64,,,,,2026,19.5,,0.061,40417.59,0.0,,,,,,,,,0.279586635,3235.0
9/5/2024,RDOR3,,,,,,,,,,,,2322.82,,,,,2023,14.0,,0.0537,75935.84,0.0,,,,,,,,,0.279586635,
9/5/2024,RDOR3,,,,,,,,,,,,4111.41,,,,,2024,14.0,,0.0537,75935.84,0.0,,,,,,,,,0.279586635,
9/5/2024,RDOR3,,,,,,,,,,,,4960.35,,,,,2025,14.0,,0.0537,75935.84,0.0,,,,,,,,,0.279586635,
9/5/2024,RDOR3,,,,,,,,,,,,5967.05,,,,,2026,14.0,,0.0537,75935.84,0.0,,,,,,,,,0.279586635,5477.0
9/5/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,14.0,,0.0991,46000.66,2033.94,,,,,,,,,0.279586635,
9/5/2024,RENT3,,,,,,,,,,,,3569.25,,,,,2024,14.0,,0.0991,46000.66,2033.94,,,,,,,,,0.279586635,
9/5/2024,RENT3,,,,,,,,,,,,3955.15,,,,,2025,14.0,,0.0991,46000.66,2033.94,,,,,,,,,0.279586635,
9/5/2024,RENT3,,,,,,,,,,,,5185.29,,,,,2026,14.0,,0.0991,46000.66,2033.94,,,,,,,,,0.279586635,4798.5
9/5/2024,SBSP3,,,,,,,,,,,,4025.2,,,,,2023,10.5,,0.0807,65193.17,0.0,,,,,,,,,0.279586635,
9/5/2024,SBSP3,,,,,,,,,,,,4784.13,,,,,2024,10.5,,0.0807,65193.17,0.0,,,,,,,,,0.279586635,
9/5/2024,SBSP3,,,,,,,,,,,,6376.09,,,,,2025,10.5,,0.0807,65193.17,0.0,,,,,,,,,0.279586635,
9/5/2024,SBSP3,,,,,,,,,,,,7614.04,,,,,2026,10.5,,0.0807,65193.17,0.0,,,,,,,,,0.279586635,5490.2
9/5/2024,SGML,,,,,,,,,,,,102.05,,,,,2023,7.0,,0.0564,1071.92,0.0,,,,,,,,,0.279586635,
9/5/2024,SGML,,,,,,,,,,,,91.55,,,,,2024,7.0,,0.0564,1071.92,0.0,,,,,,,,,0.279586635,
9/5/2024,SGML,,,,,,,,,,,,200.0,,,,,2025,7.0,,0.0564,1071.92,0.0,,,,,,,,,0.279586635,
9/5/2024,SGML,,,,,,,,,,,,322.0,,,,,2026,7.0,,0.0564,1071.92,0.0,,,,,,,,,0.279586635,198.34
9/5/2024,SMFT3,,,,,,,,,,,,536.21,,,,,2023,15.0,,0.0441,13137.69,0.0,,,,,,,,,0.279586635,
9/5/2024,SMFT3,,,,,,,,,,,,527.14,,,,,2024,15.0,,0.0441,13137.69,0.0,,,,,,,,,0.279586635,
9/5/2024,SMFT3,,,,,,,,,,,,708.82,,,,,2025,15.0,,0.0441,13137.69,0.0,,,,,,,,,0.279586635,
9/5/2024,SMFT3,,,,,,,,,,,,1073.01,,,,,2026,15.0,,0.0441,13137.69,0.0,,,,,,,,,0.279586635,1004.0
9/5/2024,STNE,,,,,,,,,,,,1574.6,,,,,2023,10.5,,0.0609,20436.57,0.0,,,,,,,,,0.279586635,
9/5/2024,STNE,,,,,,,,,,,,1942.89,,,,,2024,10.5,,0.0609,20436.57,0.0,,,,,,,,,0.279586635,
9/5/2024,STNE,,,,,,,,,,,,2009.37,,,,,2025,10.5,,0.0609,20436.57,0.0,,,,,,,,,0.279586635,
9/12/2024,STNE,,,,,,,,,,,,2921.0,,,,,2026,10.5,,0.0609,20436.57,0.0,,,,,,,,,0.267799183,2839.92
9/12/2024,CPLE6,,,,,,,,,,,,2327.17,,,,,2023,13.0,,0.0357,30479.93,0.0,,,,,,,,,0.267799183,
9/12/2024,CPLE6,,,,,,,,,,,,2223.15,,,,,2024,13.0,,0.0357,30479.93,0.0,,,,,,,,,0.267799183,
9/12/2024,CPLE6,,,,,,,,,,,,2147.86,,,,,2025,13.0,,0.0357,30479.93,0.0,,,,,,,,,0.267799183,
9/12/2024,CPLE6,,,,,,,,,,,,3015.32,,,,,2026,13.0,,0.0357,30479.93,0.0,,,,,,,,,0.267799183,3093.0
9/12/2024,EQTL3,,,,,,,,,,,,1580.0,,,,,2023,11.0,,0.0699,39708.02,0.0,,,,,,,,,0.267799183,
9/12/2024,EQTL3,,,,,,,,,,,,2788.86,,,,,2024,11.0,,0.0699,39708.02,0.0,,,,,,,,,0.267799183,
9/12/2024,EQTL3,,,,,,,,,,,,3332.09,,,,,2025,11.0,,0.0699,39708.02,0.0,,,,,,,,,0.267799183,
9/12/2024,EQTL3,,,,,,,,,,,,4478.36,,,,,2026,11.0,,0.0699,39708.02,0.0,,,,,,,,,0.267799183,3847.0
9/12/2024,GGPS3,,,,,,,,,,,,631.26,,,,,2023,14.0,,0.0466,12289.1,0.0,,,,,,,,,0.267799183,
9/12/2024,GGPS3,,,,,,,,,,,,702.48,,,,,2024,14.0,,0.0466,12289.1,0.0,,,,,,,,,0.267799183,
9/12/2024,GGPS3,,,,,,,,,,,,970.24,,,,,2025,14.0,,0.0466,12289.1,0.0,,,,,,,,,0.267799183,
9/12/2024,GGPS3,,,,,,,,,,,,1081.25,,,,,2026,14.0,,0.0466,12289.1,0.0,,,,,,,,,0.267799183,1210.4
9/12/2024,HAPV3,,,,,,,,,,,,345.29,,,,,2023,13.0,,0.0988,33852.19,5492.78,,,,,,,,,0.267799183,
9/12/2024,HAPV3,,,,,,,,,,,,1219.39,,,,,2024,13.0,,0.0988,33852.19,5492.78,,,,,,,,,0.267799183,
9/12/2024,HAPV3,,,,,,,,,,,,1904.01,,,,,2025,13.0,,0.0988,33852.19,5492.78,,,,,,,,,0.267799183,
9/12/2024,HAPV3,,,,,,,,,,,,2673.7,,,,,2026,13.0,,0.0988,33852.19,5492.78,,,,,,,,,0.267799183,2433.29
9/12/2024,INTB3,,,,,,,,,,,,544.23,,,,,2023,12.0,,0.0736,7351.59,0.0,,,,,,,,,0.267799183,
9/12/2024,INTB3,,,,,,,,,,,,684.79,,,,,2024,12.0,,0.0736,7351.59,0.0,,,,,,,,,0.267799183,
9/12/2024,INTB3,,,,,,,,,,,,802.16,,,,,2025,12.0,,0.0736,7351.59,0.0,,,,,,,,,0.267799183,
9/12/2024,INTB3,,,,,,,,,,,,953.24,,,,,2026,12.0,,0.0736,7351.59,0.0,,,,,,,,,0.267799183,807.56
9/12/2024,MELI,,,,,,,,,,,,987.0,,,,,2023,30.0,,0.0707,108497.59,0.0,,,,,,,,,0.267799183,
9/12/2024,MELI,,,,,,,,,,,,1716.91,,,,,2024,30.0,,0.0707,108497.59,0.0,,,,,,,,,0.267799183,
9/12/2024,MELI,,,,,,,,,,,,2832.04,,,,,2025,30.0,,0.0707,108497.59,0.0,,,,,,,,,0.267799183,
9/12/2024,MELI,,,,,,,,,,,,3976.43,,,,,2026,30.0,,0.0707,108497.59,0.0,,,,,,,,,0.267799183,3353.56
9/12/2024,RAIL3,,,,,,,,,,,,771.55,,,,,2023,20.0,,0.0599,39137.73,0.0,,,,,,,,,0.267799183,
9/12/2024,RAIL3,,,,,,,,,,,,2004.93,,,,,2024,20.0,,0.0599,39137.73,0.0,,,,,,,,,0.267799183,
9/12/2024,RAIL3,,,,,,,,,,,,2150.05,,,,,2025,20.0,,0.0599,39137.73,0.0,,,,,,,,,0.267799183,
9/12/2024,RAIL3,,,,,,,,,,,,3093.64,,,,,2026,20.0,,0.0599,39137.73,0.0,,,,,,,,,0.267799183,3235.0
9/12/2024,RDOR3,,,,,,,,,,,,2322.82,,,,,2023,14.0,,0.0555,77309.41,0.0,,,,,,,,,0.267799183,
9/12/2024,RDOR3,,,,,,,,,,,,4111.41,,,,,2024,14.0,,0.0555,77309.41,0.0,,,,,,,,,0.267799183,
9/12/2024,RDOR3,,,,,,,,,,,,4960.35,,,,,2025,14.0,,0.0555,77309.41,0.0,,,,,,,,,0.267799183,
9/12/2024,RDOR3,,,,,,,,,,,,5967.05,,,,,2026,14.0,,0.0555,77309.41,0.0,,,,,,,,,0.267799183,5447.43
9/12/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,14.0,,0.0993,45744.8,2033.94,,,,,,,,,0.267799183,
9/12/2024,RENT3,,,,,,,,,,,,3569.25,,,,,2024,14.0,,0.0993,45744.8,2033.94,,,,,,,,,0.267799183,
9/12/2024,RENT3,,,,,,,,,,,,3955.15,,,,,2025,14.0,,0.0993,45744.8,2033.94,,,,,,,,,0.267799183,
9/12/2024,RENT3,,,,,,,,,,,,5185.29,,,,,2026,14.0,,0.0993,45744.8,2033.94,,,,,,,,,0.267799183,4798.5
9/12/2024,SBSP3,,,,,,,,,,,,4025.2,,,,,2023,10.0,,0.081,64516.5,0.0,,,,,,,,,0.267799183,
9/12/2024,SBSP3,,,,,,,,,,,,4784.13,,,,,2024,10.0,,0.081,64516.5,0.0,,,,,,,,,0.267799183,
9/12/2024,SBSP3,,,,,,,,,,,,6376.09,,,,,2025,10.0,,0.081,64516.5,0.0,,,,,,,,,0.267799183,
9/12/2024,SBSP3,,,,,,,,,,,,7614.04,,,,,2026,10.0,,0.081,64516.5,0.0,,,,,,,,,0.267799183,5490.2
9/12/2024,SGML,,,,,,,,,,,,102.05,,,,,2023,7.0,,0.0582,1132.89,0.0,,,,,,,,,0.267799183,
9/12/2024,SGML,,,,,,,,,,,,91.55,,,,,2024,7.0,,0.0582,1132.89,0.0,,,,,,,,,0.267799183,
9/12/2024,SGML,,,,,,,,,,,,200.0,,,,,2025,7.0,,0.0582,1132.89,0.0,,,,,,,,,0.267799183,
9/12/2024,SGML,,,,,,,,,,,,322.0,,,,,2026,7.0,,0.0582,1132.89,0.0,,,,,,,,,0.267799183,181.46
9/12/2024,SMFT3,,,,,,,,,,,,536.21,,,,,2023,15.0,,0.0446,13096.65,0.0,,,,,,,,,0.267799183,
9/12/2024,SMFT3,,,,,,,,,,,,527.14,,,,,2024,15.0,,0.0446,13096.65,0.0,,,,,,,,,0.267799183,
9/12/2024,SMFT3,,,,,,,,,,,,708.82,,,,,2025,15.0,,0.0446,13096.65,0.0,,,,,,,,,0.267799183,
9/12/2024,SMFT3,,,,,,,,,,,,1073.01,,,,,2026,15.0,,0.0446,13096.65,0.0,,,,,,,,,0.267799183,1010.67
9/12/2024,STNE,,,,,,,,,,,,1574.6,,,,,2023,10.5,,0.0623,20795.46,0.0,,,,,,,,,0.267799183,
9/12/2024,STNE,,,,,,,,,,,,1942.89,,,,,2024,10.5,,0.0623,20795.46,0.0,,,,,,,,,0.267799183,
9/12/2024,STNE,,,,,,,,,,,,2009.37,,,,,2025,10.5,,0.0623,20795.46,0.0,,,,,,,,,0.267799183,
9/12/2024,STNE,,,,,,,,,,,,2921.0,,,,,2026,10.5,,0.0623,20795.46,0.0,,,,,,,,,0.267799183,2839.92
9/19/2024,CPLE6,,2206.6,,,,,,,5693.45,,,2327.17,,,,-1204.99,2023,13.0,,0.0336,30352.21,0.0,0.135267534,,,,,,,,0.266531949,
9/19/2024,CPLE6,,2356.8,,,,,1136.4,,5680.62,,,2272.79,,,,-1237.72,2024,13.0,,0.0336,30352.21,0.0,0.135267534,,,,,,,,0.266531949,
9/19/2024,CPLE6,,2758.68,,,,,1084.74,,6309.51,,,2169.48,,,,-1956.17,2025,13.0,,0.0336,30352.21,0.0,0.135267534,,,,,,,,0.266531949,
9/19/2024,CPLE6,,1249.56,,,,,2395.36,,7310.25,,,2818.07,,,,-2041.85,2026,13.0,,0.0336,30352.21,0.0,0.135267534,,,,,,,,0.266531949,3093.0
9/19/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,1579.76,4.18,,,,2023,11.0,,0.067,39081.35,0.0,0.029720651,,,,,,,,0.266531949,
9/19/2024,EQTL3,,7163.24,,,,41337.4,531.42,,11026.46,,,2750.63,3.75,,,,2024,11.0,,0.067,39081.35,0.0,0.029720651,,,,,,,,0.266531949,
9/19/2024,EQTL3,,6838.86,,,,42919.03,640.06,,12453.25,,,3205.46,3.45,,,,2025,11.0,,0.067,39081.35,0.0,0.029720651,,,,,,,,0.266531949,
9/19/2024,EQTL3,,6947.25,,,,44537.21,1083.31,,13432.3,,,3640.06,3.32,,,,2026,11.0,,0.067,39081.35,0.0,0.029720651,,,,,,,,0.266531949,3847.0
9/19/2024,GGPS3,3164.0,111.6,3045.0,4207.63,,,176.0,1139.44,1230.65,21.46,,631.26,,2988.0,10632.0,-222.5,2023,14.0,,0.0492,12957.21,0.0,0.09027954,,,,,,,,0.266531949,
9/19/2024,GGPS3,4889.19,1614.05,3843.54,5548.58,,,169.9,1058.1,1454.16,-846.05,,701.09,,3562.81,14142.0,-202.47,2024,14.0,,0.0492,12957.21,0.0,0.09027954,,,,,,,,0.266531949,
9/19/2024,GGPS3,4990.81,596.29,4706.31,6741.75,,,239.69,1448.96,1943.63,413.25,,966.02,,4291.56,17752.76,-238.41,2025,14.0,,0.0492,12957.21,0.0,0.09027954,,,,,,,,0.266531949,
9/19/2024,GGPS3,5386.66,967.99,5319.98,7364.51,,,261.54,1528.65,2100.79,366.38,,1065.01,,5086.75,20532.98,-207.75,2026,14.0,,0.0492,12957.21,0.0,0.09027954,,,,,,,,0.266531949,1210.4
9/19/2024,HAPV3,,440.72,3129.22,16617.57,,,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,13.0,,0.0973,33701.4,5492.78,0.169757947,,,,,,,,0.266531949,
9/19/2024,HAPV3,,789.9,3265.4,15616.35,,,138.73,,4180.52,,,1535.12,,49414.61,29103.79,-1006.16,2024,13.0,,0.0973,33701.4,5492.78,0.169757947,,,,,,,,0.266531949,
9/19/2024,HAPV3,,1120.0,3605.9,15458.78,,,494.21,,4962.39,,,2119.56,,50321.81,32091.72,-1101.1,2025,13.0,,0.0973,33701.4,5492.78,0.169757947,,,,,,,,0.266531949,
9/19/2024,HAPV3,,1200.0,3969.69,15782.2,,,1819.68,,5734.6,,,2905.58,,50941.79,35284.6,-939.13,2026,13.0,,0.0973,33701.4,5492.78,0.169757947,,,,,,,,0.266531949,2407.0
9/19/2024,MELI,1285.0,509.0,-1808.0,,,,0.0,1639.0,2347.0,,,987.0,,3071.0,14473.0,-270.0,2023,30.0,,0.0674,106941.18,0.0,0.070505818,,,,,,,,0.266531949,
9/19/2024,MELI,1379.87,664.21,-3693.48,,,,0.0,2808.9,3378.24,,,2002.63,,5073.63,20591.13,-125.0,2024,30.0,,0.0674,106941.18,0.0,0.070505818,,,,,,,,0.266531949,
9/19/2024,MELI,1508.93,711.58,-4095.63,,,,0.0,3918.86,4501.39,,,2948.37,,8022.0,24440.2,176.09,2025,30.0,,0.0674,106941.18,0.0,0.070505818,,,,,,,,0.266531949,
9/19/2024,MELI,1734.45,842.36,-5298.08,,,,0.0,5518.31,6135.15,,,4098.84,,12120.84,31097.84,174.51,2026,30.0,,0.0674,106941.18,0.0,0.070505818,,,,,,,,0.266531949,3317.18
9/19/2024,RAIL3,,0.0,-330.87,,,,0.0,,,,,721.77,2.43,,10937.78,-2555.1,2023,20.0,,0.0583,37987.72,0.0,0.038738524,,,,,,,,0.266531949,
9/19/2024,RAIL3,,5823.47,-66.99,,,,0.0,,,,,2210.62,2.01,,13732.7,-2555.02,2024,20.0,,0.0583,37987.72,0.0,0.038738524,,,,,,,,0.266531949,
9/19/2024,RAIL3,,7717.5,-123.01,,,,0.0,,,,,2246.94,2.09,,15025.18,-2978.36,2025,20.0,,0.0583,37987.72,0.0,0.038738524,,,,,,,,0.266531949,
9/19/2024,RAIL3,,6988.99,-119.39,,,,1723.63,,,,,2053.24,2.29,,16187.56,-3031.9,2026,20.0,,0.0583,37987.72,0.0,0.038738524,,,,,,,,0.266531949,3197.0
9/19/2024,RAIL3,,7320.62,-118.52,,,,2291.92,,,,,3282.14,2.2,,18437.53,-3284.61,2027,20.0,,0.0583,37987.72,0.0,0.038738524,,,,,,,,0.266531949,
9/19/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,2322.82,,,52302.78,-1816.5,2023,14.0,,0.0516,76622.62,0.0,0.042037494,,,,,,,,0.266531949,
9/19/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,3822.19,,,58045.94,-1547.45,2024,14.0,,0.0516,76622.62,0.0,0.042037494,,,,,,,,0.266531949,
9/19/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,4688.86,,,65847.16,-1621.53,2025,14.0,,0.0516,76622.62,0.0,0.042037494,,,,,,,,0.266531949,
9/19/2024,RDOR3,,2136.13,12766.92,,,,1872.45,,12972.43,,,5706.67,,,75246.4,-1693.08,2026,14.0,,0.0516,76622.62,0.0,0.042037494,,,,,,,,0.266531949,5446.57
9/19/2024,RENT3,60967.0,12188.4,-5290.0,55677.0,-2222.4,,619.13,6853.2,10665.4,0.0,12887.8,2476.51,2.79,25398.0,28891.8,-4024.4,2023,14.0,,0.0993,48440.61,2033.94,0.24468284,,,,,,,,0.266531949,
9/19/2024,RENT3,63530.0,6954.98,-1255.66,62274.34,-624.6,,624.46,6274.51,12185.84,0.0,3545.0,1948.27,2.9,26651.39,39135.01,-4158.37,2024,14.0,,0.0993,48440.61,2033.94,0.24468284,,,,,,,,0.266531949,
9/19/2024,RENT3,69050.06,8590.76,-1964.9,67085.16,-714.2,,1848.75,10344.78,14991.03,0.0,3063.6,3697.5,2.57,28500.14,44944.8,-5690.06,2025,14.0,,0.0993,48440.61,2033.94,0.24468284,,,,,,,,0.266531949,
9/19/2024,RENT3,75386.48,9514.08,-2118.76,73528.88,-734.74,,2437.58,12165.78,17058.0,0.0,4256.38,4875.16,2.5,30937.72,50174.24,-5798.77,2026,14.0,,0.0993,48440.61,2033.94,0.24468284,,,,,,,,0.266531949,4692.57
9/19/2024,RENT3,82313.88,10420.28,-2246.19,80625.57,-777.4,,3787.44,13746.19,19078.99,0.0,4775.36,5826.84,2.5,32977.11,55392.62,-6017.71,2027,14.0,,0.0993,48440.61,2033.94,0.24468284,,,,,,,,0.266531949,
9/19/2024,SBSP3,,6397.32,1928.34,,,,0.0,,9512.64,,,3899.6,,29857.38,19971.72,-1592.0,2023,10.0,,0.0797,64912.93,0.0,0.098693997,,,,,,,,0.266531949,
9/19/2024,SBSP3,,5953.0,2026.97,,,,1121.19,,11496.33,,,4896.5,,33509.1,21800.77,-1652.05,2024,10.0,,0.0797,64912.93,0.0,0.098693997,,,,,,,,0.266531949,
9/19/2024,SBSP3,,13710.46,2352.16,,,,1436.36,,13599.42,,,5925.55,,38306.53,22634.03,-2181.1,2025,10.0,,0.0797,64912.93,0.0,0.098693997,,,,,,,,0.266531949,
9/19/2024,SBSP3,,14245.16,2768.69,,,,3482.49,,15868.47,,,7532.64,,42676.94,25049.87,-2357.99,2026,10.0,,0.0797,64912.93,0.0,0.098693997,,,,,,,,0.266531949,5490.2
9/19/2024,SBSP3,,14800.72,3237.41,,,,3978.52,,18442.02,,,8616.28,,47647.46,28022.04,-3025.04,2027,10.0,,0.0797,64912.93,0.0,0.098693997,,,,,,,,0.266531949,
9/19/2024,SGML,,87.97,15.16,,,,,,,2.92,,,0.39,,,-11.45,2023,7.0,,0.0615,1257.04,0.0,,,,,,,,,0.266531949,
9/19/2024,SGML,,100.59,25.01,,,,,,,-137.11,,,12.51,,,-27.2,2024,7.0,,0.0615,1257.04,0.0,,,,,,,,,0.266531949,
9/19/2024,SGML,,50.0,51.93,,,,,,,26.79,,,1.79,,,-27.47,2025,7.0,,0.0615,1257.04,0.0,,,,,,,,,0.266531949,
9/19/2024,SGML,,30.0,116.07,,,,,,,67.05,,,0.3,,,-9.26,2026,7.0,,0.0615,1257.04,0.0,,,,,,,,,0.266531949,181.36
9/19/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,15.0,,0.0479,13454.26,0.0,0.095077065,,,,,,,,0.266531949,
9/19/2024,SMFT3,7440.77,1860.84,-263.83,7176.94,,,207.46,,1751.04,,,530.71,1.55,5419.74,5542.02,-323.83,2024,15.0,,0.0479,13454.26,0.0,0.095077065,,,,,,,,0.266531949,
9/19/2024,SMFT3,8369.26,1914.21,-321.73,8047.53,,,149.75,,2337.01,,,706.7,1.32,5976.69,7063.98,-401.31,2025,15.0,,0.0479,13454.26,0.0,0.095077065,,,,,,,,0.266531949,
9/19/2024,SMFT3,9278.43,2018.11,-376.66,8901.77,,,226.23,,2980.04,,,1054.85,1.04,6805.32,8697.64,-432.99,2026,15.0,,0.0479,13454.26,0.0,0.095077065,,,,,,,,0.266531949,991.56
9/19/2024,STNE,10539.8,1210.3,,,,,292.7,,,,,1574.6,,14676.0,12054.9,-3999.4,2023,10.5,,0.0625,20679.32,0.0,0.758053942,,,,,,,,0.266531949,
9/19/2024,STNE,10856.77,1225.05,,,,,236.53,,,,,1972.68,,16327.9,13430.23,-4120.83,2024,10.5,,0.0625,20679.32,0.0,0.758053942,,,,,,,,0.266531949,
9/19/2024,STNE,11214.81,1286.3,,,,,1129.06,,,,,2258.11,,17456.96,16010.49,-6012.27,2025,10.5,,0.0625,20679.32,0.0,0.758053942,,,,,,,,0.266531949,
9/19/2024,STNE,11605.85,1350.62,,,,,1528.39,,,,,3056.79,,18985.35,18327.12,-6597.75,2026,10.5,,0.0625,20679.32,0.0,0.758053942,,,,,,,,0.266531949,2839.92
9/23/2024,STNE,12030.31,1418.15,,,,,1865.82,,,,,3731.65,,20851.18,19486.41,-6348.92,2027,10.5,,0.0625,20679.32,0.0,0.758053942,,,,,,,,,
9/23/2024,CPLE6,,2206.6,,,,,,,5693.45,,,2327.17,,,,-1204.99,2023,,,0.032,29429.45,0.0,,,,,,,,,,
9/23/2024,CPLE6,,2356.8,,,,,1127.2,,5640.62,,,2254.41,,,,-1222.24,2024,,,0.032,29429.45,0.0,,,,,,,,,,
9/23/2024,CPLE6,,2758.68,,,,,1109.57,,6308.95,,,2219.14,,,,-1889.39,2025,,,0.032,29429.45,0.0,,,,,,,,,,
9/23/2024,CPLE6,,1249.56,,,,,2642.62,,7309.66,,,3108.96,,,,-1653.41,2026,,,0.032,29429.45,0.0,,,,,,,,,,3093.0
9/23/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,1579.76,4.18,,,,2023,,,0.067,,0.0,,,,,,,,,,
9/23/2024,EQTL3,,7163.24,,,,41334.0,531.89,,11026.46,,,2754.44,3.75,,,,2024,,,0.067,,0.0,,,,,,,,,,
9/23/2024,EQTL3,,6838.86,,,,42907.36,641.11,,12453.25,,,3214.55,3.45,,,,2025,,,0.067,,0.0,,,,,,,,,,
9/23/2024,EQTL3,,6947.25,,,,43811.45,1180.1,,13432.3,,,4410.04,3.26,,,,2026,,,0.067,,0.0,,,,,,,,,,3847.0
9/23/2024,EQTL3,,7375.8,,,,43977.05,1210.48,,14109.89,,,4660.28,3.12,,,,2027,,,0.067,,0.0,,,,,,,,,,
9/23/2024,GGPS3,3164.0,111.6,3045.0,4207.63,,,176.0,1139.44,1230.65,21.46,,631.26,,2988.0,10632.0,-222.5,2023,14.0,,0.0491,12586.04,0.0,0.20023115,,,,,,,,,
9/23/2024,GGPS3,4889.19,1614.05,3843.54,5548.58,,,169.9,1058.1,1454.16,-846.05,,701.09,,3562.81,14142.0,-202.47,2024,14.0,,0.0491,12586.04,0.0,0.20023115,,,,,,,,,
9/23/2024,GGPS3,4990.81,596.29,4706.31,6741.75,,,239.69,1448.96,1943.63,413.25,,966.02,,4291.56,17752.76,-238.41,2025,14.0,,0.0491,12586.04,0.0,0.20023115,,,,,,,,,
9/23/2024,GGPS3,5386.66,967.99,5319.98,7364.51,,,261.54,1528.65,2100.79,366.38,,1065.01,,5086.75,20532.98,-207.75,2026,14.0,,0.0491,12586.04,0.0,0.20023115,,,,,,,,,1210.4
9/23/2024,GGPS3,5765.14,1045.43,6200.66,8119.67,,,518.78,1778.87,2445.83,437.68,,1262.8,,5825.62,23935.62,-206.81,2027,14.0,,0.0491,12586.04,0.0,0.20023115,,,,,,,,,
9/23/2024,HAPV3,,440.72,3129.22,16617.57,,,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,,,0.0946,31891.93,5492.78,,,,,,,,,,
9/23/2024,HAPV3,,789.9,3265.4,15616.35,,,138.73,,4180.52,,,1535.12,,49414.61,29103.79,-1006.16,2024,,,0.0946,31891.93,5492.78,,,,,,,,,,
9/23/2024,HAPV3,,1120.0,3605.9,15458.78,,,494.21,,4962.39,,,2119.56,,50321.81,32091.72,-1101.1,2025,,,0.0946,31891.93,5492.78,,,,,,,,,,
9/23/2024,HAPV3,,1200.0,3969.69,15782.2,,,1819.68,,5734.6,,,2905.58,,50941.79,35284.6,-939.13,2026,,,0.0946,31891.93,5492.78,,,,,,,,,,2407.0
9/23/2024,HAPV3,,1300.0,4385.99,16989.79,,,2960.6,,6447.48,,,3694.71,,51696.53,38938.52,-689.28,2027,,,0.0946,31891.93,5492.78,,,,,,,,,,
9/23/2024,MELI,1285.0,509.0,-1808.0,,,,0.0,1639.0,2347.0,,,987.0,,3071.0,14473.0,-270.0,2023,,,0.0703,106597.95,0.0,,,,,,,,,,
9/23/2024,MELI,1379.87,664.21,-3693.48,,,,0.0,2808.9,3378.24,,,2002.63,,5073.63,20591.13,-125.0,2024,,,0.0703,106597.95,0.0,,,,,,,,,,
9/23/2024,MELI,1508.93,711.58,-4095.63,,,,0.0,3918.86,4501.39,,,2948.37,,8022.0,24440.2,176.09,2025,,,0.0703,106597.95,0.0,,,,,,,,,,
9/23/2024,MELI,1734.45,842.36,-5298.08,,,,0.0,5518.31,6135.15,,,4098.84,,12120.84,31097.84,174.51,2026,,,0.0703,106597.95,0.0,,,,,,,,,,3326.82
9/23/2024,MELI,2072.29,990.03,-6501.42,,,,0.0,7189.36,7841.54,,,5430.4,,17551.24,37821.77,352.87,2027,,,0.0703,106597.95,0.0,,,,,,,,,,
9/23/2024,RAIL3,,0.0,-330.87,,,,0.0,,,,,721.77,2.43,,10937.78,-2555.1,2023,,,0.0579,36726.41,0.0,,,,,,,,,,
9/23/2024,RAIL3,,5825.63,-68.38,,,,0.0,,,,,2210.62,2.01,,13736.71,-2569.78,2024,,,0.0579,36726.41,0.0,,,,,,,,,,
9/23/2024,RAIL3,,7726.08,-124.24,,,,0.0,,,,,2246.94,2.1,,15029.58,-3036.18,2025,,,0.0579,36726.41,0.0,,,,,,,,,,
9/23/2024,RAIL3,,7008.17,-120.79,,,,1710.02,,,,,2053.24,2.3,,16192.34,-3041.96,2026,,,0.0579,36726.41,0.0,,,,,,,,,,3198.55
9/23/2024,RAIL3,,7343.81,-120.23,,,,2273.83,,,,,3282.14,2.21,,18442.74,-3296.89,2027,,,0.0579,36726.41,0.0,,,,,,,,,,
9/23/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,2322.82,,,52302.78,-1816.5,2023,,,0.0504,72776.61,0.0,,,,,,,,,,
9/23/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,3822.19,,,58045.94,-1547.45,2024,,,0.0504,72776.61,0.0,,,,,,,,,,
9/23/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,4688.86,,,65847.16,-1621.53,2025,,,0.0504,72776.61,0.0,,,,,,,,,,
